model,method,bench,case,category,measure,phase,value
llama3-8b,grace,genie,composer_2321,paraphrase_3,diff,pre,-0.5124843229069284
llama3-8b,grace,genie,composer_2321,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_2321,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_2681,abstract_1,acc,post,0.8
llama3-8b,grace,genie,composer_2681,abstract_1,acc,pre,0.8
llama3-8b,grace,genie,composer_2681,abstract_1,diff,post,0.06902990571394751
llama3-8b,grace,genie,composer_2681,abstract_1,diff,pre,0.06902990571394751
llama3-8b,grace,genie,composer_2681,abstract_1,success,post,1.0
llama3-8b,grace,genie,composer_2681,abstract_1,success,pre,1.0
llama3-8b,grace,genie,composer_2681,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_2681,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_2681,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_2681,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_2681,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_2681,efficacy,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_2681,efficacy,diff,post,0.991370615049427
llama3-8b,grace,genie,composer_2681,efficacy,diff,pre,-0.7532342854703953
llama3-8b,grace,genie,composer_2681,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_2681,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_2681,hop_1,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_2681,hop_1,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_2681,hop_1,diff,post,0.02511421638695574
llama3-8b,grace,genie,composer_2681,hop_1,diff,pre,0.02511421638695574
llama3-8b,grace,genie,composer_2681,hop_1,success,post,1.0
llama3-8b,grace,genie,composer_2681,hop_1,success,pre,1.0
llama3-8b,grace,genie,composer_2681,paraphrase_1,acc,post,0.3333333333333333
llama3-8b,grace,genie,composer_2681,paraphrase_1,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_2681,paraphrase_1,diff,post,-0.8823522073762495
llama3-8b,grace,genie,composer_2681,paraphrase_1,diff,pre,-0.8823522073762495
llama3-8b,grace,genie,composer_2681,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_2681,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_2681,paraphrase_2,acc,post,0.3333333333333333
llama3-8b,grace,genie,composer_2681,paraphrase_2,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_2681,paraphrase_2,diff,post,-0.7680047619500628
llama3-8b,grace,genie,composer_2681,paraphrase_2,diff,pre,-0.7680047619500628
llama3-8b,grace,genie,composer_2681,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_2681,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_2681,paraphrase_3,acc,post,0.3333333333333333
llama3-8b,grace,genie,composer_2681,paraphrase_3,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_2681,paraphrase_3,diff,post,-0.8537210483682255
llama3-8b,grace,genie,composer_2681,paraphrase_3,diff,pre,-0.8537210483682255
llama3-8b,grace,genie,composer_2681,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_2681,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_2859,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_2859,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_2859,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_2859,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_2859,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_2859,efficacy,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_2859,efficacy,diff,post,0.9875456533017773
llama3-8b,grace,genie,composer_2859,efficacy,diff,pre,-0.058219859833158895
llama3-8b,grace,genie,composer_2859,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_2859,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_2859,hop_1,acc,post,0.0
llama3-8b,grace,genie,composer_2859,hop_1,acc,pre,0.0
llama3-8b,grace,genie,composer_2859,hop_1,diff,post,-9.257735476316889e-05
llama3-8b,grace,genie,composer_2859,hop_1,diff,pre,-9.257735476316889e-05
llama3-8b,grace,genie,composer_2859,hop_1,success,post,0.0
llama3-8b,grace,genie,composer_2859,hop_1,success,pre,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_1,acc,post,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_1,acc,pre,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_1,diff,post,-0.27805965589361265
llama3-8b,grace,genie,composer_2859,paraphrase_1,diff,pre,-0.27805965589361265
llama3-8b,grace,genie,composer_2859,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_2,acc,post,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_2,acc,pre,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_2,diff,post,-0.48656483705471504
llama3-8b,grace,genie,composer_2859,paraphrase_2,diff,pre,-0.48656483705471504
llama3-8b,grace,genie,composer_2859,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_3,acc,post,0.3333333333333333
llama3-8b,grace,genie,composer_2859,paraphrase_3,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_2859,paraphrase_3,diff,post,-0.4969703953777516
llama3-8b,grace,genie,composer_2859,paraphrase_3,diff,pre,-0.4969703953777516
llama3-8b,grace,genie,composer_2859,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_2859,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_2996,abstract_1,acc,post,0.7142857142857143
llama3-8b,grace,genie,composer_2996,abstract_1,acc,pre,0.7142857142857143
llama3-8b,grace,genie,composer_2996,abstract_1,diff,post,-0.18995423700209202
llama3-8b,grace,genie,composer_2996,abstract_1,diff,pre,-0.18995423700209202
llama3-8b,grace,genie,composer_2996,abstract_1,success,post,0.0
llama3-8b,grace,genie,composer_2996,abstract_1,success,pre,0.0
llama3-8b,grace,genie,composer_2996,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_2996,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_2996,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_2996,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_2996,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_2996,efficacy,acc,pre,0.75
llama3-8b,grace,genie,composer_2996,efficacy,diff,post,0.9876154272225872
llama3-8b,grace,genie,composer_2996,efficacy,diff,pre,-0.4776367567077731
llama3-8b,grace,genie,composer_2996,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_2996,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_2996,paraphrase_1,acc,post,0.75
llama3-8b,grace,genie,composer_2996,paraphrase_1,acc,pre,0.75
llama3-8b,grace,genie,composer_2996,paraphrase_1,diff,post,-0.20204058918024614
llama3-8b,grace,genie,composer_2996,paraphrase_1,diff,pre,-0.20204058918024614
llama3-8b,grace,genie,composer_2996,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_2996,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_2996,paraphrase_2,acc,post,0.75
llama3-8b,grace,genie,composer_2996,paraphrase_2,acc,pre,0.75
llama3-8b,grace,genie,composer_2996,paraphrase_2,diff,post,-0.5200093120785051
llama3-8b,grace,genie,composer_2996,paraphrase_2,diff,pre,-0.5200093120785051
llama3-8b,grace,genie,composer_2996,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_2996,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_2996,paraphrase_3,acc,post,0.75
llama3-8b,grace,genie,composer_2996,paraphrase_3,acc,pre,0.75
llama3-8b,grace,genie,composer_2996,paraphrase_3,diff,post,-0.3958997092798009
llama3-8b,grace,genie,composer_2996,paraphrase_3,diff,pre,-0.3958997092798009
llama3-8b,grace,genie,composer_2996,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_2996,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_306,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_306,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_306,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_306,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_306,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_306,efficacy,acc,pre,0.8
llama3-8b,grace,genie,composer_306,efficacy,diff,post,0.9767306007616663
llama3-8b,grace,genie,composer_306,efficacy,diff,pre,0.28085111526872264
llama3-8b,grace,genie,composer_306,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_306,efficacy,success,pre,1.0
llama3-8b,grace,genie,composer_306,hop_1,acc,post,0.0
llama3-8b,grace,genie,composer_306,hop_1,acc,pre,0.0
llama3-8b,grace,genie,composer_306,hop_1,diff,post,-0.0027719756435039245
llama3-8b,grace,genie,composer_306,hop_1,diff,pre,-0.0027719756435039245
llama3-8b,grace,genie,composer_306,hop_1,success,post,0.0
llama3-8b,grace,genie,composer_306,hop_1,success,pre,0.0
llama3-8b,grace,genie,composer_306,paraphrase_1,acc,post,0.8
llama3-8b,grace,genie,composer_306,paraphrase_1,acc,pre,0.8
llama3-8b,grace,genie,composer_306,paraphrase_1,diff,post,-0.2756093619858464
llama3-8b,grace,genie,composer_306,paraphrase_1,diff,pre,-0.2756093619858464
llama3-8b,grace,genie,composer_306,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_306,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_306,paraphrase_2,acc,post,0.8
llama3-8b,grace,genie,composer_306,paraphrase_2,acc,pre,0.8
llama3-8b,grace,genie,composer_306,paraphrase_2,diff,post,-0.21190323250505066
llama3-8b,grace,genie,composer_306,paraphrase_2,diff,pre,-0.21190323250505066
llama3-8b,grace,genie,composer_306,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_306,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_306,paraphrase_3,acc,post,0.8
llama3-8b,grace,genie,composer_306,paraphrase_3,acc,pre,0.8
llama3-8b,grace,genie,composer_306,paraphrase_3,diff,post,-0.488718909266383
llama3-8b,grace,genie,composer_306,paraphrase_3,diff,pre,-0.488718909266383
llama3-8b,grace,genie,composer_306,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_306,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_3373,abstract_1,acc,post,0.0
llama3-8b,grace,genie,composer_3373,abstract_1,acc,pre,0.0
llama3-8b,grace,genie,composer_3373,abstract_1,diff,post,-0.6972508062026975
llama3-8b,grace,genie,composer_3373,abstract_1,diff,pre,-0.6972508062026975
llama3-8b,grace,genie,composer_3373,abstract_1,success,post,0.0
llama3-8b,grace,genie,composer_3373,abstract_1,success,pre,0.0
llama3-8b,grace,genie,composer_3373,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_3373,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_3373,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_3373,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_3373,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_3373,efficacy,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3373,efficacy,diff,post,0.9832749183835022
llama3-8b,grace,genie,composer_3373,efficacy,diff,pre,-0.5343323323836433
llama3-8b,grace,genie,composer_3373,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_3373,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_3373,hop_1,acc,post,0.0
llama3-8b,grace,genie,composer_3373,hop_1,acc,pre,0.0
llama3-8b,grace,genie,composer_3373,hop_1,diff,post,-0.09298682007165218
llama3-8b,grace,genie,composer_3373,hop_1,diff,pre,-0.09298682007165218
llama3-8b,grace,genie,composer_3373,hop_1,success,post,0.0
llama3-8b,grace,genie,composer_3373,hop_1,success,pre,0.0
llama3-8b,grace,genie,composer_3373,paraphrase_1,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_3373,paraphrase_1,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3373,paraphrase_1,diff,post,-0.7474038001198875
llama3-8b,grace,genie,composer_3373,paraphrase_1,diff,pre,-0.7474038001198875
llama3-8b,grace,genie,composer_3373,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_3373,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_3373,paraphrase_2,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_3373,paraphrase_2,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3373,paraphrase_2,diff,post,-0.8320882555003308
llama3-8b,grace,genie,composer_3373,paraphrase_2,diff,pre,-0.8320882555003308
llama3-8b,grace,genie,composer_3373,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_3373,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_3373,paraphrase_3,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_3373,paraphrase_3,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3373,paraphrase_3,diff,post,-0.7499127201096458
llama3-8b,grace,genie,composer_3373,paraphrase_3,diff,pre,-0.7499127201096458
llama3-8b,grace,genie,composer_3373,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_3373,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_3855,abstract_1,acc,post,0.7777777777777778
llama3-8b,grace,genie,composer_3855,abstract_1,acc,pre,0.7777777777777778
llama3-8b,grace,genie,composer_3855,abstract_1,diff,post,0.4916143354723032
llama3-8b,grace,genie,composer_3855,abstract_1,diff,pre,0.4916143354723032
llama3-8b,grace,genie,composer_3855,abstract_1,success,post,1.0
llama3-8b,grace,genie,composer_3855,abstract_1,success,pre,1.0
llama3-8b,grace,genie,composer_3855,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_3855,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_3855,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_3855,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_3855,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_3855,efficacy,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3855,efficacy,diff,post,0.9952252618619061
llama3-8b,grace,genie,composer_3855,efficacy,diff,pre,-0.1563837776973034
llama3-8b,grace,genie,composer_3855,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_3855,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_3855,paraphrase_1,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_3855,paraphrase_1,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3855,paraphrase_1,diff,post,-0.34517802944635834
llama3-8b,grace,genie,composer_3855,paraphrase_1,diff,pre,-0.34517802944635834
llama3-8b,grace,genie,composer_3855,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_3855,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_3855,paraphrase_2,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_3855,paraphrase_2,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3855,paraphrase_2,diff,post,-0.6859324559455475
llama3-8b,grace,genie,composer_3855,paraphrase_2,diff,pre,-0.6859324559455475
llama3-8b,grace,genie,composer_3855,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_3855,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_3855,paraphrase_3,acc,post,0.6666666666666666
llama3-8b,grace,genie,composer_3855,paraphrase_3,acc,pre,0.6666666666666666
llama3-8b,grace,genie,composer_3855,paraphrase_3,diff,post,-0.4316978266499134
llama3-8b,grace,genie,composer_3855,paraphrase_3,diff,pre,-0.4316978266499134
llama3-8b,grace,genie,composer_3855,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_3855,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_3957,abstract_1,acc,post,1.0
llama3-8b,grace,genie,composer_3957,abstract_1,acc,pre,1.0
llama3-8b,grace,genie,composer_3957,abstract_1,diff,post,-0.12084913830612865
llama3-8b,grace,genie,composer_3957,abstract_1,diff,pre,-0.12084913830612865
llama3-8b,grace,genie,composer_3957,abstract_1,success,post,0.0
llama3-8b,grace,genie,composer_3957,abstract_1,success,pre,0.0
llama3-8b,grace,genie,composer_3957,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_3957,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_3957,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_3957,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_3957,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_3957,efficacy,acc,pre,0.5
llama3-8b,grace,genie,composer_3957,efficacy,diff,post,0.9978027672614862
llama3-8b,grace,genie,composer_3957,efficacy,diff,pre,-0.13224320004084295
llama3-8b,grace,genie,composer_3957,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_3957,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_3957,hop_1,acc,post,0.5
llama3-8b,grace,genie,composer_3957,hop_1,acc,pre,0.5
llama3-8b,grace,genie,composer_3957,hop_1,diff,post,0.06945535264090673
llama3-8b,grace,genie,composer_3957,hop_1,diff,pre,0.06945535264090673
llama3-8b,grace,genie,composer_3957,hop_1,success,post,1.0
llama3-8b,grace,genie,composer_3957,hop_1,success,pre,1.0
llama3-8b,grace,genie,composer_3957,paraphrase_1,acc,post,0.5
llama3-8b,grace,genie,composer_3957,paraphrase_1,acc,pre,0.5
llama3-8b,grace,genie,composer_3957,paraphrase_1,diff,post,-0.757380403793422
llama3-8b,grace,genie,composer_3957,paraphrase_1,diff,pre,-0.757380403793422
llama3-8b,grace,genie,composer_3957,paraphrase_1,success,post,0.0
llama3-8b,grace,genie,composer_3957,paraphrase_1,success,pre,0.0
llama3-8b,grace,genie,composer_3957,paraphrase_2,acc,post,0.5
llama3-8b,grace,genie,composer_3957,paraphrase_2,acc,pre,0.5
llama3-8b,grace,genie,composer_3957,paraphrase_2,diff,post,-0.5525349515642776
llama3-8b,grace,genie,composer_3957,paraphrase_2,diff,pre,-0.5525349515642776
llama3-8b,grace,genie,composer_3957,paraphrase_2,success,post,0.0
llama3-8b,grace,genie,composer_3957,paraphrase_2,success,pre,0.0
llama3-8b,grace,genie,composer_3957,paraphrase_3,acc,post,0.5
llama3-8b,grace,genie,composer_3957,paraphrase_3,acc,pre,0.5
llama3-8b,grace,genie,composer_3957,paraphrase_3,diff,post,-0.6694400581343956
llama3-8b,grace,genie,composer_3957,paraphrase_3,diff,pre,-0.6694400581343956
llama3-8b,grace,genie,composer_3957,paraphrase_3,success,post,0.0
llama3-8b,grace,genie,composer_3957,paraphrase_3,success,pre,0.0
llama3-8b,grace,genie,composer_3991,abstract_1,acc,post,1.0
llama3-8b,grace,genie,composer_3991,abstract_1,acc,pre,1.0
llama3-8b,grace,genie,composer_3991,abstract_1,diff,post,0.12402000447154604
llama3-8b,grace,genie,composer_3991,abstract_1,diff,pre,0.12402000447154604
llama3-8b,grace,genie,composer_3991,abstract_1,success,post,1.0
llama3-8b,grace,genie,composer_3991,abstract_1,success,pre,1.0
llama3-8b,grace,genie,composer_3991,abstract_2,hit,post,0.0
llama3-8b,grace,genie,composer_3991,abstract_2,hit,pre,0.0
llama3-8b,grace,genie,composer_3991,abstract_3,hit,post,0.0
llama3-8b,grace,genie,composer_3991,abstract_3,hit,pre,0.0
llama3-8b,grace,genie,composer_3991,efficacy,acc,post,1.0
llama3-8b,grace,genie,composer_3991,efficacy,acc,pre,0.3333333333333333
llama3-8b,grace,genie,composer_3991,efficacy,diff,post,0.9959230240306582
llama3-8b,grace,genie,composer_3991,efficacy,diff,pre,-0.8186360478558712
llama3-8b,grace,genie,composer_3991,efficacy,success,post,1.0
llama3-8b,grace,genie,composer_3991,efficacy,success,pre,0.0
llama3-8b,grace,genie,composer_3991,hop_1,acc,post,0.5
llama3-8b,grace,genie,composer_3991,hop_1,acc,pre,0.5
llama3-8b,grace,genie,composer_3991,hop_1,diff,post,-0.06302494402217121
llama3-8b,grace,genie,composer_3991,hop_1,diff,pre,-0.06302494402217121
llama3-8b,grace,genie,composer_3991,hop_1,success,post,0.0
llama3-8b,grace,genie,composer_3991,hop_1,success,pre,0.0
llama3-8b,grace,genie,composer_3991,paraphrase_1,acc,post,0.3333333333333333
llama3-8b,grace,genie,composer_3991,paraphrase_1,acc,pre,0.3333333333333333
