model,method,bench,case,efficacy_rate_pre,efficacy_rate_post,efficacy_magnitude_pre,efficacy_magnitude_post,efficacy_log_magnitude_pre,efficacy_log_magnitude_post,generalisation_rate_pre,generalisation_rate_post,generalisation_magnitude_pre,generalisation_magnitude_post,generalisation_log_magnitude_pre,generalisation_log_magnitude_post,specificity_rate_pre,specificity_rate_post,specificity_magnitude_pre,specificity_magnitude_post,specificity_log_magnitude_pre,specificity_log_magnitude_post
llama3-8b,remedi,counterfact,17374,0.0,0.0,-0.7555826210228521,-0.40386076790273645,-6.939453125,-1.44140625,0.5,0.5,-0.37694008134194484,0.09032263128086945,-2.5791015625,2.421875,0.0,0.0,-0.48334552606413006,-0.48334552606413006,-6.24326171875,-6.24326171875
llama3-8b,remedi,counterfact,2723,0.0,1.0,-0.041274281790579966,0.5228621108821537,-11.0625,22.377413429940457,0.0,1.0,-0.0013401302480098229,0.2648218572149235,-7.59375,21.430147804940457,0.0,0.0,-0.031101653363421695,-0.031101653363421695,-7.0609375,-7.0609375
llama3-8b,remedi,counterfact,2759,0.0,0.0,-0.6532390808512627,-0.007373212680561236,-10.38671875,-0.0546875,0.0,1.0,-0.30148998946787986,0.07048095877592532,-7.982421875,1.25,0.0,0.0,-0.3358848389851731,-0.3358848389851731,-9.2078125,-9.2078125
llama3-8b,remedi,counterfact,21054,0.0,1.0,-0.035266680121349314,0.39932935558368626,-6.84375,22.107882179940457,0.0,1.0,-0.01157895342434728,0.0639697898927245,-2.46875,19.939913429940457,0.2,0.2,-0.2821626858253299,-0.2821626858253299,-3.62841796875,-3.62841796875
llama3-8b,remedi,counterfact,12756,0.0,1.0,-6.434978752825924e-06,0.02136170641801895,-0.1875,6.03125,1.0,1.0,0.00010137702583375851,0.0522783155182428,1.90625,9.4375,0.9,0.9,0.0008135283276639524,0.0008135283276639524,1.11875,1.11875
llama3-8b,remedi,counterfact,14633,0.0,1.0,-0.016715236198489615,0.54795478749992,-2.4375,22.424288429940457,0.0,1.0,-0.004264492004794854,0.00822586251359107,-2.96875,17.838350929940457,0.1,0.1,-0.008361582815361663,-0.008361582815361663,-2.55,-2.55
llama3-8b,remedi,counterfact,21068,1.0,1.0,2.6693511091034924e-06,0.010435491377524463,1.0,10.0625,0.0,1.0,-0.00035084300126045066,0.26305671671529596,-3.4375,9.56640625,0.2,0.2,-0.0021176874322986878,-0.0021176874322986878,-2.41875,-2.41875
llama3-8b,remedi,counterfact,3509,0.0,1.0,-0.011701773082688039,0.09596708398384485,-2.3125,17.65625,0.0,1.0,-0.09256011821355188,0.4954410920083986,-3.01171875,12.376953125,0.0,0.0,-0.10993467413090285,-0.10993467413090285,-4.965234375,-4.965234375
llama3-8b,remedi,counterfact,2106,0.0,1.0,-0.0001740853017338229,0.26914634872918386,-0.5625,21.713350929940457,0.0,1.0,-0.002580255740616181,0.268472276224911,-3.546875,20.965304054940457,0.0,0.0,-0.0055287948814674226,-0.0055287948814674226,-2.8078125,-2.8078125
llama3-8b,remedi,counterfact,17265,0.0,1.0,-0.00023005567231804854,0.03115595126957965,-2.125,19.557100929940457,0.0,1.0,-0.12936533385756854,0.1466007516095364,-1.75390625,17.27464421497023,0.6,0.6,0.00048805517054933056,0.00048805517054933056,-0.040625,-0.040625
llama3-8b,remedi,genie,followed_by_6150,0.0,0.0,-0.6672860716257157,-0.2488740898272703,-3.9908523559570312,-2.8015480041503906,,,,,,,,,,,,
llama3-8b,remedi,genie,director_229,0.0,0.0,-0.7494945758659735,-0.0044526009644289205,-5.509969075520833,-1.487630208333333,,,,,,,,,,,,
llama3-8b,remedi,genie,headquarters_2162,0.0,0.0,-0.5767564619178824,-0.4449370200191321,-4.020825703938802,-2.5876846313476562,,,,,,,,,,,,
llama3-8b,remedi,genie,field_of_work_1687,0.0,1.0,-0.0341006526874804,0.006530564819434713,-2.546875,11.34375,,,,,,,,,,,,
llama3-8b,remedi,genie,director_3768,0.0,0.0,-0.6045611322423383,-0.01616433365767835,-2.5452378590901694,-0.6037820180257163,,,,,,,,,,,,
llama3-8b,remedi,genie,occupation_2544,0.0,1.0,-0.010126043930892633,7.660021121850882e-05,-2.2109375,4.8125,,,,,,,,,,,,
llama3-8b,remedi,genie,production_company_4721,0.0,1.0,-0.1382120614983752,0.0006904571751826065,-3.5748443603515625,0.07503255208333304,,,,,,,,,,,,
llama3-8b,remedi,genie,continent_7135,0.0,0.0,-0.7534576814406175,-0.5343813443062138,-7.2176513671875,-4.07794189453125,,,,,,,,,,,,
llama3-8b,remedi,genie,spouse_2997,0.0,0.0,-0.9333527176226878,-0.0006027900196456169,-6.86907958984375,-0.925455729166667,,,,,,,,,,,,
llama3-8b,remedi,genie,genre_3080,1.0,1.0,0.009653640304805948,0.00882566135733092,1.39453125,5.6484375,,,,,,,,,,,,
llama3-8b,remedi,genie,award_received_5077,0.0,0.0,-0.2840793522487481,-0.09506322209747546,-2.5957123727509472,-1.1098373875473484,,,,,,,,,,,,
llama3-8b,remedi,genie,country_3694,0.0,0.0,-0.11105931145638473,-0.048049788771321024,-8.4900146484375,-4.35244140625,,,,,,,,,,,,
llama3-8b,remedi,genie,followed_by_3324,0.0,0.0,-0.007703584469028125,-0.006242686333045861,-1.30078125,-1.03125,,,,,,,,,,,,
llama3-8b,remedi,genie,field_of_work_100,0.0,1.0,-0.018300549298018772,0.0007183388380518257,-4.6494140625,3.0,,,,,,,,,,,,
llama3-8b,remedi,genie,composer_4902,0.0,0.0,-0.5606510367541708,-0.029745692863850964,-4.405434926350911,-2.384474436442057,,,,,,,,,,,,
llama3-8b,remedi,genie,genre_4732,0.0,1.0,-0.0914633257347331,0.31464200704693995,-4.09375,9.5703125,,,,,,,,,,,,
llama3-8b,remedi,genie,director_7311,0.0,0.0,-0.2780737046400567,-0.0015890042017454218,-3.027587890625,-0.538411458333333,,,,,,,,,,,,
llama3-8b,remedi,genie,country_6584,0.0,0.0,-0.010270499360691467,-0.06331934052556873,-0.560546875,-0.9345703125,,,,,,,,,,,,
llama3-8b,remedi,genie,genre_4642,1.0,0.0,0.04329225481008179,-0.0006954604366402753,0.82421875,-0.26953125,,,,,,,,,,,,
llama3-8b,remedi,genie,country_of_citizenship_2431,0.0,0.0,-0.22466852725257747,-0.005235299949919177,-2.1260986328125,-0.2509765625,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row272,0.0,0.0,-0.7166500690792392,-0.20072906723506043,-5.451729456583658,-3.760679880777995,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row528,0.0,0.0,-0.0018631573742233726,-0.00034061787654929564,-8.02734375,-7.890625,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row137,0.0,1.0,-0.023518150088266902,0.003432279717012845,-1.2348388671875004,1.2772949218749998,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row865,0.0,0.0,-0.03738161670549718,-0.015446912911207627,-1.99346923828125,-1.2653564453125004,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row147,0.0,0.0,-0.023712569545338767,-0.008667943671032019,-3.1749674479166665,-0.8573811848958339,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row86,0.0,0.0,-0.12899430868592576,-0.0557733385883358,-5.791010076349432,-6.2872772216796875,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row827,0.0,0.0,-0.04969387309255268,-0.0037183057217712364,-7.467447916666666,-1.453125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row607,0.0,1.0,-0.11211721116218841,5.476166534506477e-05,-7.25,10.8125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row377,0.0,1.0,-0.06463673294331804,0.010711263360128781,-3.346354166666667,13.713541666666668,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row454,0.0,0.0,-0.06550690907757271,-0.02691072400305721,-4.986979166666667,-3.686197916666667,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row339,0.0,1.0,-0.26295578234499645,0.06340028200350692,-2.8755859375,2.937939453125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row744,0.0,0.0,-0.30803716593667924,-0.017130713425940743,-6.035797119140625,-4.9053955078125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row639,0.0,0.0,-0.8169304519842187,-0.002971552846167205,-7.365814208984375,-0.60986328125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row437,0.0,0.0,-0.46967023382743184,-0.10047607452686864,-8.931907653808594,-7.79632568359375,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row273,1.0,1.0,0.0010354960102323184,0.00011196671795124145,1.23046875,0.2109375,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row353,0.0,0.0,-0.17231455302771254,-0.04776245497620622,-3.216900634765625,-0.9707071940104166,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row371,0.0,0.0,-0.20696100871762638,-0.005026017128587863,-4.539031982421875,-0.5011444091796875,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row646,0.0,0.0,-0.3263654891584401,-0.0343977891689465,-3.5550458635602684,-1.5206891741071433,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row129,0.0,1.0,-0.8863280835370302,0.0001207467782260097,-9.957504272460938,1.4871978759765625,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_popular_row602,0.0,1.0,-0.3845910154712273,0.0026352113728820075,-5.0615234375,2.043701171875,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row1779,0.0,0.0,-0.029241121142635336,-0.07319740687188016,-4.109375,-5.2578125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row70,0.0,0.0,-0.301512127222211,-0.06307434295290897,-2.3853759765625,-0.40918579101562513,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row1359,0.0,0.0,-0.03663517601316896,-0.020499584177438374,-5.327807617187499,-3.2100891113281254,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row1105,0.0,1.0,-0.0025829928003694943,0.02231566365215678,-3.859375,6.38671875,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row1751,0.0,0.0,-0.11462722608751706,-0.09160554121920618,-3.118733723958333,-2.775634765625,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row1170,0.0,1.0,-0.015179783781013933,0.004835088547366513,-1.404947916666667,0.815104166666667,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row661,0.0,1.0,-0.4292126425169494,0.009208984180849417,-4.044270833333333,2.782552083333333,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row381,0.0,1.0,-0.41750596581445826,0.001532373495410491,-6.04913330078125,3.427083333333333,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row317,0.0,0.0,-0.02376961978550107,-0.000991016795893321,-4.120768229166666,-2.354817708333333,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row250,0.0,1.0,-0.000594059462704453,0.010114618215637802,-0.85546875,10.65625,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row455,0.0,1.0,-0.5478751081417647,1.2821931368618911e-05,-8.8359375,0.75,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row998,0.0,1.0,-0.0012562743378245998,0.0011685052963806503,-0.897786458333333,2.0703125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row689,0.0,1.0,-0.5097243373665233,0.011283937774905625,-3.54296875,18.541475929940457,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row787,1.0,1.0,0.004531549650680365,0.0197519476409832,0.823811848958333,1.554931640625,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row115,0.0,1.0,-0.01571844243101024,0.10973725885555975,-0.15878513881138412,9.290425981794085,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row541,0.0,0.0,-0.15362760360202724,-0.027045263316343975,-4.62104252406529,-4.090227399553571,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row1317,0.0,1.0,-0.0025603832912392908,0.000404407468683122,-1.5505208333333327,0.45833333333333304,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row901,0.0,0.0,-0.08138529126321302,-0.0003326540124725474,-4.298095703125,-0.8125,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row436,0.0,1.0,-0.12434879694734614,0.01055871374247623,-3.8203125,10.69921875,,,,,,,,,,,,
llama3-8b,remedi,ripple,ripple_random_row834,0.0,0.0,-0.3104059687314858,-0.20047202036161496,-6.581512451171875,-5.9580078125,,,,,,,,,,,,
llama3-8b,remedi,zsre,zsre_row8097,0.0,1.0,-0.0022359041771294608,0.008966327177583826,-0.03400878906249982,0.19426269531250018,1.0,1.0,0.01645018131291135,0.0014544966899156173,0.3056762695312498,0.03989257812499991,1.0,1.0,0.009368776723990654,0.009368776723990654,2.7218597412109373,2.7218597412109373
llama3-8b,remedi,zsre,zsre_row15599,0.0,1.0,-0.027510609113931817,0.00020339102479157274,-2.8125,7.875,0.0,1.0,-0.007574431119144377,0.0005703155213656765,-2.6875,7.46875,0.0,0.0,-3.7682860341915455e-07,-3.7682860341915455e-07,-1.375,-1.375
llama3-8b,remedi,zsre,zsre_row18844,1.0,1.0,0.01285613979894712,0.020619546960264967,4.202799479166666,5.632486979166666,1.0,1.0,0.00781366804630654,0.012498322731325501,4.42578125,4.942708333333334,1.0,1.0,0.0011123138396322116,0.0011123138396322116,4.790364583333334,4.790364583333334
llama3-8b,remedi,zsre,zsre_row5765,0.0,0.0,-0.3521381776349126,-0.2533269339153327,-2.1022135416666665,-2.001302083333333,0.0,0.0,-0.24250390666292057,-0.2380714271959863,-1.8880208333333333,-2.1588541666666665,1.0,1.0,0.00034051992487662934,0.00034051992487662934,0.17708333333333304,0.17708333333333304
llama3-8b,remedi,zsre,zsre_row13630,1.0,1.0,0.011780947987337472,0.022154477746021826,1.5849609375,1.7518717447916665,1.0,1.0,0.017097920079553117,0.027085353846824315,2.0325520833333335,4.357259114583334,1.0,1.0,0.0016870491112626934,0.0016870491112626934,2.707682291666667,2.707682291666667
llama3-8b,remedi,zsre,zsre_row14665,0.0,0.0,-0.03702849295952519,-0.017293372937906268,-0.453125,-0.21158854166666652,0.0,0.0,-0.022909746427705158,-0.011003779703218503,-0.43229166666666696,-0.20833333333333348,0.0,0.0,-0.0013417362343923545,-0.0013417362343923545,-0.635416666666667,-0.635416666666667
llama3-8b,remedi,zsre,zsre_row12754,0.0,0.0,-0.0034204556922646234,-0.0033674264419693845,-0.04166666666666696,-0.04166666666666696,0.0,0.0,-0.0011820778568459242,0.0,-0.04166666666666696,0.0,1.0,1.0,0.00033349792380623494,0.00033349792380623494,0.125,0.125
llama3-8b,remedi,zsre,zsre_row8750,0.0,0.0,-0.4498887406283599,-0.3101797453687349,-3.7459742228190103,-3.3696136474609375,0.0,0.0,-0.35176038826638073,-0.1494496475797438,-3.380444844563802,-3.303324381510417,0.0,0.0,-0.0114086441772971,-0.0114086441772971,-1.074544270833333,-1.074544270833333
llama3-8b,remedi,zsre,zsre_row4307,0.0,1.0,-0.05437589121715332,0.0028618184134835407,-2.7395222981770835,0.79296875,0.0,1.0,-0.019857474717953124,0.0038148829311090136,-1.779459635416667,1.244791666666666,1.0,1.0,1.246186769557012e-06,1.246186769557012e-06,0.05208333333333215,0.05208333333333215
llama3-8b,remedi,zsre,zsre_row18406,1.0,1.0,0.004620791700732927,0.0046685792451839694,2.125,2.5,1.0,1.0,0.009006213234957495,0.004693101638740551,3.8125,4.03125,1.0,1.0,0.0034952949513431717,0.0034952949513431717,9.34375,9.34375
llama3-8b,remedi,zsre,zsre_row10580,0.0,1.0,-0.002023294443783648,0.0002886855608885509,-3.484375,1.317708333333333,0.0,0.0,-0.007604688463563811,-0.0006686086684669743,-4.4453125,-1.26953125,0.0,0.0,-9.86897122709186e-06,-9.86897122709186e-06,-0.8098958333333339,-0.8098958333333339
llama3-8b,remedi,zsre,zsre_row9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama3-8b,remedi,zsre,zsre_row57,1.0,1.0,0.00010924341865383489,0.0002076511751532014,0.9375,3.1875,1.0,1.0,0.00010119358282299214,9.411691836091304e-05,2.0625,3.875,1.0,1.0,6.442576993751882e-08,6.442576993751882e-08,0.5,0.5
llama3-8b,remedi,zsre,zsre_row19060,0.0,0.0,-0.002224103557147571,-0.000500821238570748,-2.365234375,-3.1328125,1.0,0.0,0.0003948739462636846,-0.00015516437976022975,0.162109375,-1.34375,0.0,0.0,-1.38443773165627e-05,-1.38443773165627e-05,-8.9375,-8.9375
llama3-8b,remedi,zsre,zsre_row16238,0.0,0.0,-0.0021679883926768936,-0.00017893741797144218,-3.642578125,-3.224609375,0.0,0.0,-0.00032868409768976143,-8.081933360239724e-05,-2.0,-1.6875,0.0,0.0,-5.488038306638283e-06,-5.488038306638283e-06,-2.3046875,-2.3046875
llama3-8b,remedi,zsre,zsre_row9297,0.0,0.0,-0.7404749207131981,-0.006220349279289061,-4.392350260416667,-0.2639180501302083,0.0,1.0,-0.16439592960563248,0.0005066618420140889,-1.7956990559895833,0.01878458658854143,1.0,1.0,0.0023984303498254264,0.0023984303498254264,2.276236979166666,2.276236979166666
llama3-8b,remedi,zsre,zsre_row15083,0.0,0.0,-0.1498821909503257,-0.08489676519400573,-2.23638916015625,-3.195835658482143,0.0,0.0,-0.19966129313615544,-0.07855358418268613,-2.33697509765625,-2.606532505580357,0.0,0.0,-0.0015179694803718017,-0.0015179694803718017,-2.0478864397321432,-2.0478864397321432
llama3-8b,remedi,zsre,zsre_row18879,0.0,1.0,-0.001910223467176642,0.11746831298154166,-0.13671875,2.10546875,0.0,1.0,-0.0019482603278432164,0.10426478772561966,-0.23046875,2.037109375,0.0,0.0,-9.146332216414e-06,-9.146332216414e-06,-0.8125,-0.8125
llama3-8b,remedi,zsre,zsre_row495,0.0,1.0,-0.00024390622527626716,0.06801321616127375,-0.375,7.5,0.0,1.0,-0.0011336734901016502,0.04750689891374847,-1.3125,12.140625,1.0,1.0,4.2929547646431206e-09,4.2929547646431206e-09,0.125,0.125
llama3-8b,remedi,zsre,zsre_row14921,1.0,1.0,0.003813235229472219,0.03662464652220951,0.25390625,3.523681640625,1.0,1.0,0.002797618847931376,0.043020349325872086,0.224609375,4.058837890625,1.0,1.0,0.001310338891633045,0.001310338891633045,4.044270833333333,4.044270833333333
llama3-8b,rome,counterfact,11983,0.0,1.0,-0.3746316239505429,1.1222246651097249e-06,-6.61328125,2.625,0.0,1.0,-0.3081156499876838,3.378797665212813e-05,-6.765625,1.96875,0.0,0.0,-0.20332564197756206,-0.22801109767052385,-6.94609375,-7.224609375
llama3-8b,rome,counterfact,13602,0.0,0.0,-0.6048270399168308,-3.56291545901959e-06,-5.875,-3.125,0.0,0.0,-0.42188252023823114,-0.009558969807245533,-5.8779296875,-1.09375,0.0,0.0,-0.12417178924279137,-0.12018881514842239,-3.051171875,-3.109765625
llama3-8b,rome,counterfact,15471,0.0,0.0,-0.6577832914042001,-1.9795037207369434e-06,-4.74609375,-4.875,0.0,0.5,-0.06493766939014796,2.121305735787475e-06,-6.6015625,0.75,0.0,0.0,-0.17948917485863244,-0.16905553017027258,-6.40491943359375,-6.3198974609375
llama3-8b,rome,counterfact,4190,0.0,0.0,-0.00024146269984900306,-3.217135988426675e-08,-4.125,-2.125,0.0,0.0,-0.0070007923376300876,-3.9391129430811286e-05,-5.203125,-2.34375,0.2,0.2,-0.013405784783820637,-0.017425266610553693,-2.571875,-2.6328125
llama3-8b,rome,counterfact,2414,0.0,0.0,-4.509402744198303e-05,-2.4640779798464144e-07,-5.0,-3.5625,0.0,0.0,-0.0005632784536218009,-1.8690383875212683e-05,-5.078125,-4.03125,0.0,0.0,-0.0016547944614993919,-0.0015715000604741205,-4.409375,-4.40625
llama3-8b,rome,counterfact,11701,0.0,1.0,-0.0003491789672271867,9.412641330658407e-07,-0.0625,1.3125,0.0,0.5,-0.020967039326617316,-0.0005475464356249894,-6.1015625,-1.40625,0.4,0.4,-0.033647897097344434,-0.034576912942134365,-1.0296875,-1.1171875
llama3-8b,rome,counterfact,16141,0.0,0.0,-0.09301222888125651,-1.6513567276762345e-06,-10.625,-6.5625,0.0,0.0,-0.2590965865849199,-0.054324342901504084,-8.27734375,-8.015625,0.0,0.0,-0.2397069753145759,-0.24917479883317145,-11.1740966796875,-11.3345458984375
llama3-8b,rome,counterfact,19724,0.0,0.0,-0.40081260713292205,-7.03075493223361e-05,-8.5234375,-8.9375,0.5,0.0,-0.003940620367907731,-0.13473683688622534,0.0625,-5.82421875,0.2,0.2,-0.2572057075297513,-0.270304551847153,-4.903515625,-5.2712890625
llama3-8b,rome,counterfact,12635,0.0,0.0,-0.0067370047536037345,-7.694560936506666e-09,-8.875,-0.5,0.0,0.0,-0.042466782349592454,-0.0011399856985277652,-6.96875,-3.5625,0.0,0.0,-0.03636163031581986,-0.03631854105317941,-9.5484375,-9.5359375
llama3-8b,rome,counterfact,3748,0.0,0.0,-0.0025570895843583003,-0.031644024822265075,-8.90625,-9.421875,0.0,0.0,-0.4118695888462979,-0.2536696637540568,-5.7197265625,-9.17578125,0.1,0.1,-0.14286444811814447,-0.14174211417791144,-5.02998046875,-4.993310546875
llama3-8b,rome,counterfact,17374,0.0,0.0,-0.7555826210228521,-2.100032306654722e-05,-6.939453125,-3.875,0.5,0.5,-0.37694008134194484,0.0011671749804031575,-2.5791015625,-0.265625,0.0,0.1,-0.48334552606413006,-0.46652279335314634,-6.24326171875,-5.76484375
llama3-8b,rome,counterfact,2723,0.0,1.0,-0.041274281790579966,1.1379256328696463e-08,-11.0625,1.875,0.0,0.0,-0.0013401302480098229,-9.944951197565866e-06,-7.59375,-0.78125,0.0,0.0,-0.031101653363421695,-0.02830227291286208,-7.0609375,-6.85234375
llama3-8b,rome,counterfact,2759,0.0,0.0,-0.6532390808512627,-2.0340528085812933e-08,-10.38671875,-2.5,0.0,0.5,-0.30148998946787986,-6.616521571915104e-05,-7.982421875,-0.03125,0.0,0.0,-0.3358848389851731,-0.3372467512449856,-9.2078125,-8.6142578125
llama3-8b,rome,counterfact,21054,0.0,0.0,-0.035266680121349314,-1.1893385326008709e-07,-6.84375,-4.9375,0.0,0.0,-0.01157895342434728,-5.7836621039531675e-06,-2.46875,-3.5625,0.2,0.2,-0.2821626858253299,-0.28936873414922315,-3.62841796875,-3.53056640625
llama3-8b,rome,counterfact,12756,0.0,0.0,-6.434978752825924e-06,-4.837174396274469e-07,-0.1875,-2.3125,1.0,1.0,0.00010137702583375851,0.000510082309175874,1.90625,3.40625,0.9,0.8,0.0008135283276639524,0.0012954978378431354,1.11875,1.690625
llama3-8b,rome,counterfact,14633,0.0,0.0,-0.016715236198489615,-9.31932191198111e-09,-2.4375,-0.0625,0.0,0.5,-0.004264492004794854,-0.0014633751216258494,-2.96875,-0.359375,0.1,0.1,-0.008361582815361663,-0.008681193513051192,-2.55,-2.515625
llama3-8b,rome,counterfact,21068,1.0,0.0,2.6693511091034924e-06,-2.2978530998902824e-09,1.0,-0.125,0.0,0.0,-0.00035084300126045066,-0.0010239527591329569,-3.4375,-2.40625,0.2,0.2,-0.0021176874322986878,-0.0022659037216372323,-2.41875,-2.43125
llama3-8b,rome,counterfact,3509,0.0,1.0,-0.011701773082688039,1.618936120852274e-07,-2.3125,0.6875,0.0,0.5,-0.09256011821355188,-4.934492260828967e-05,-3.01171875,0.421875,0.0,0.0,-0.10993467413090285,-0.07764946413624277,-4.965234375,-4.071484375
