model,method,bench,case,category,measure,phase,value
llama3-8b,memit,genie,composer_4080,efficacy,diff,pre,-0.4007431940153939
llama3-8b,memit,genie,composer_4080,efficacy,acc,pre,0.75
llama3-8b,memit,genie,composer_4080,paraphrase_1,success,pre,0.0
llama3-8b,memit,genie,composer_4080,paraphrase_1,diff,pre,-0.4439451228419754
llama3-8b,memit,genie,composer_4080,paraphrase_1,acc,pre,0.75
llama3-8b,memit,genie,composer_4080,paraphrase_2,success,pre,0.0
llama3-8b,memit,genie,composer_4080,paraphrase_2,diff,pre,-0.6234903774266172
llama3-8b,memit,genie,composer_4080,paraphrase_2,acc,pre,0.75
llama3-8b,memit,genie,composer_4080,paraphrase_3,success,pre,0.0
llama3-8b,memit,genie,composer_4080,paraphrase_3,diff,pre,-0.5726322610621903
llama3-8b,memit,genie,composer_4080,paraphrase_3,acc,pre,0.75
llama3-8b,memit,genie,composer_4080,abstract_1,success,pre,0.0
llama3-8b,memit,genie,composer_4080,abstract_1,diff,pre,-0.2069999968667866
llama3-8b,memit,genie,composer_4080,abstract_1,acc,pre,0.7142857142857143
llama3-8b,memit,genie,composer_4080,abstract_2,hit,pre,0.0
llama3-8b,memit,genie,composer_4080,abstract_3,hit,pre,0.0
llama3-8b,memit,genie,composer_4080,efficacy,success,post,1.0
llama3-8b,memit,genie,composer_4080,efficacy,diff,post,0.9996410096091999
llama3-8b,memit,genie,composer_4080,efficacy,acc,post,1.0
llama3-8b,memit,genie,composer_4080,paraphrase_1,success,post,1.0
llama3-8b,memit,genie,composer_4080,paraphrase_1,diff,post,0.8138840954194281
llama3-8b,memit,genie,composer_4080,paraphrase_1,acc,post,1.0
llama3-8b,memit,genie,composer_4080,paraphrase_2,success,post,1.0
llama3-8b,memit,genie,composer_4080,paraphrase_2,diff,post,0.7017408400887097
llama3-8b,memit,genie,composer_4080,paraphrase_2,acc,post,1.0
llama3-8b,memit,genie,composer_4080,paraphrase_3,success,post,1.0
llama3-8b,memit,genie,composer_4080,paraphrase_3,diff,post,0.8086125591914829
llama3-8b,memit,genie,composer_4080,paraphrase_3,acc,post,1.0
llama3-8b,memit,genie,composer_4080,abstract_1,success,post,0.0
llama3-8b,memit,genie,composer_4080,abstract_1,diff,post,-0.21329569532164572
llama3-8b,memit,genie,composer_4080,abstract_1,acc,post,0.7142857142857143
llama3-8b,memit,genie,composer_4080,abstract_2,hit,post,0.0
llama3-8b,memit,genie,composer_4080,abstract_3,hit,post,0.0
llama3-8b,memit,genie,continent_5352,efficacy,success,pre,0.0
llama3-8b,memit,genie,continent_5352,efficacy,diff,pre,-0.4872784388068407
llama3-8b,memit,genie,continent_5352,efficacy,acc,pre,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_1,success,pre,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_1,diff,pre,-0.01330095428986822
llama3-8b,memit,genie,continent_5352,paraphrase_1,acc,pre,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_2,success,pre,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_2,diff,pre,-0.5043399439706028
llama3-8b,memit,genie,continent_5352,paraphrase_2,acc,pre,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_3,success,pre,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_3,diff,pre,-0.46093523760613775
llama3-8b,memit,genie,continent_5352,paraphrase_3,acc,pre,0.0
llama3-8b,memit,genie,continent_5352,abstract_1,success,pre,0.0
llama3-8b,memit,genie,continent_5352,abstract_1,diff,pre,-0.08533904596058145
llama3-8b,memit,genie,continent_5352,abstract_1,acc,pre,0.0
llama3-8b,memit,genie,continent_5352,abstract_3,hit,pre,0.0
llama3-8b,memit,genie,continent_5352,efficacy,success,post,1.0
llama3-8b,memit,genie,continent_5352,efficacy,diff,post,0.9997534834144635
llama3-8b,memit,genie,continent_5352,efficacy,acc,post,1.0
llama3-8b,memit,genie,continent_5352,paraphrase_1,success,post,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_1,diff,post,-0.02100074329317473
llama3-8b,memit,genie,continent_5352,paraphrase_1,acc,post,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_2,success,post,1.0
llama3-8b,memit,genie,continent_5352,paraphrase_2,diff,post,0.36014870628048135
llama3-8b,memit,genie,continent_5352,paraphrase_2,acc,post,1.0
llama3-8b,memit,genie,continent_5352,paraphrase_3,success,post,0.0
llama3-8b,memit,genie,continent_5352,paraphrase_3,diff,post,-0.015889001169236444
llama3-8b,memit,genie,continent_5352,paraphrase_3,acc,post,0.5
llama3-8b,memit,genie,continent_5352,abstract_1,success,post,0.0
llama3-8b,memit,genie,continent_5352,abstract_1,diff,post,-0.007294096117013843
llama3-8b,memit,genie,continent_5352,abstract_1,acc,post,0.0
llama3-8b,memit,genie,continent_5352,abstract_3,hit,post,0.0
llama3-8b,memit,genie,composer_5053,efficacy,success,pre,0.0
llama3-8b,memit,genie,composer_5053,efficacy,diff,pre,-0.6262752690472206
llama3-8b,memit,genie,composer_5053,efficacy,acc,pre,0.6
llama3-8b,memit,genie,composer_5053,paraphrase_1,success,pre,0.0
llama3-8b,memit,genie,composer_5053,paraphrase_1,diff,pre,-0.7735601474700613
llama3-8b,memit,genie,composer_5053,paraphrase_1,acc,pre,0.6
llama3-8b,memit,genie,composer_5053,paraphrase_2,success,pre,0.0
llama3-8b,memit,genie,composer_5053,paraphrase_2,diff,pre,-0.8395712227903709
llama3-8b,memit,genie,composer_5053,paraphrase_2,acc,pre,0.6
llama3-8b,memit,genie,composer_5053,paraphrase_3,success,pre,0.0
llama3-8b,memit,genie,composer_5053,paraphrase_3,diff,pre,-0.6745106715201599
llama3-8b,memit,genie,composer_5053,paraphrase_3,acc,pre,0.6
llama3-8b,memit,genie,composer_5053,hop_1,success,pre,0.0
llama3-8b,memit,genie,composer_5053,hop_1,diff,pre,-0.016315730675403005
llama3-8b,memit,genie,composer_5053,hop_1,acc,pre,0.3333333333333333
llama3-8b,memit,genie,composer_5053,abstract_1,success,pre,1.0
llama3-8b,memit,genie,composer_5053,abstract_1,diff,pre,0.17073434639683638
llama3-8b,memit,genie,composer_5053,abstract_1,acc,pre,1.0
llama3-8b,memit,genie,composer_5053,abstract_2,hit,pre,0.0
llama3-8b,memit,genie,composer_5053,abstract_3,hit,pre,0.0
llama3-8b,memit,genie,composer_5053,efficacy,success,post,1.0
llama3-8b,memit,genie,composer_5053,efficacy,diff,post,0.927322858454062
llama3-8b,memit,genie,composer_5053,efficacy,acc,post,1.0
llama3-8b,memit,genie,composer_5053,paraphrase_1,success,post,1.0
llama3-8b,memit,genie,composer_5053,paraphrase_1,diff,post,0.33000259366356866
llama3-8b,memit,genie,composer_5053,paraphrase_1,acc,post,1.0
llama3-8b,memit,genie,composer_5053,paraphrase_2,success,post,1.0
llama3-8b,memit,genie,composer_5053,paraphrase_2,diff,post,0.5053519403129844
llama3-8b,memit,genie,composer_5053,paraphrase_2,acc,post,1.0
llama3-8b,memit,genie,composer_5053,paraphrase_3,success,post,1.0
llama3-8b,memit,genie,composer_5053,paraphrase_3,diff,post,0.7138740009146045
llama3-8b,memit,genie,composer_5053,paraphrase_3,acc,post,1.0
llama3-8b,memit,genie,composer_5053,hop_1,success,post,1.0
llama3-8b,memit,genie,composer_5053,hop_1,diff,post,0.038237180199930554
llama3-8b,memit,genie,composer_5053,hop_1,acc,post,0.3333333333333333
llama3-8b,memit,genie,composer_5053,abstract_1,success,post,1.0
llama3-8b,memit,genie,composer_5053,abstract_1,diff,post,0.17777588383376208
llama3-8b,memit,genie,composer_5053,abstract_1,acc,post,1.0
llama3-8b,memit,genie,composer_5053,abstract_2,hit,post,1.0
llama3-8b,memit,genie,composer_5053,abstract_3,hit,post,1.0
llama3-8b,memit,genie,production_company_5845,efficacy,success,pre,1.0
llama3-8b,memit,genie,production_company_5845,efficacy,diff,pre,0.00450089816100217
llama3-8b,memit,genie,production_company_5845,efficacy,acc,pre,0.25
llama3-8b,memit,genie,production_company_5845,paraphrase_1,success,pre,0.0
llama3-8b,memit,genie,production_company_5845,paraphrase_1,diff,pre,-0.06637984662674981
llama3-8b,memit,genie,production_company_5845,paraphrase_1,acc,pre,0.5
llama3-8b,memit,genie,production_company_5845,paraphrase_2,success,pre,1.0
llama3-8b,memit,genie,production_company_5845,paraphrase_2,diff,pre,0.02353977454782048
llama3-8b,memit,genie,production_company_5845,paraphrase_2,acc,pre,0.5
llama3-8b,memit,genie,production_company_5845,paraphrase_3,success,pre,1.0
llama3-8b,memit,genie,production_company_5845,paraphrase_3,diff,pre,0.009470323305398848
llama3-8b,memit,genie,production_company_5845,paraphrase_3,acc,pre,0.5
llama3-8b,memit,genie,production_company_5845,abstract_2,hit,pre,0.0
llama3-8b,memit,genie,production_company_5845,abstract_3,hit,pre,0.0
llama3-8b,memit,genie,production_company_5845,efficacy,success,post,1.0
llama3-8b,memit,genie,production_company_5845,efficacy,diff,post,0.9936921809554192
llama3-8b,memit,genie,production_company_5845,efficacy,acc,post,1.0
llama3-8b,memit,genie,production_company_5845,paraphrase_1,success,post,1.0
llama3-8b,memit,genie,production_company_5845,paraphrase_1,diff,post,0.024754931359833574
llama3-8b,memit,genie,production_company_5845,paraphrase_1,acc,post,0.75
llama3-8b,memit,genie,production_company_5845,paraphrase_2,success,post,1.0
llama3-8b,memit,genie,production_company_5845,paraphrase_2,diff,post,0.03544949234001859
llama3-8b,memit,genie,production_company_5845,paraphrase_2,acc,post,0.5
llama3-8b,memit,genie,production_company_5845,paraphrase_3,success,post,1.0
llama3-8b,memit,genie,production_company_5845,paraphrase_3,diff,post,0.02574898506395698
llama3-8b,memit,genie,production_company_5845,paraphrase_3,acc,post,0.5
llama3-8b,memit,genie,production_company_5845,abstract_2,hit,post,0.0
llama3-8b,memit,genie,production_company_5845,abstract_3,hit,post,0.0
llama3-8b,memit,mquake,2640,efficacy,success,pre,0.0
llama3-8b,memit,mquake,2640,efficacy,diff,pre,-0.6316223117314133
llama3-8b,memit,mquake,2640,efficacy,acc,pre,0.44166666666666665
llama3-8b,memit,mquake,2640,single_hop,success,pre,0.0
llama3-8b,memit,mquake,2640,single_hop,diff,pre,-0.37190057609253696
llama3-8b,memit,mquake,2640,single_hop,acc,pre,0.6083333333333333
llama3-8b,memit,mquake,2640,multihop,hit,pre,0.0
llama3-8b,memit,mquake,2640,efficacy,success,post,1.0
llama3-8b,memit,mquake,2640,efficacy,diff,post,0.8157065459437216
llama3-8b,memit,mquake,2640,efficacy,acc,post,1.0
llama3-8b,memit,mquake,2640,single_hop,success,post,1.0
llama3-8b,memit,mquake,2640,single_hop,diff,post,0.9218242396321108
llama3-8b,memit,mquake,2640,single_hop,acc,post,1.0
llama3-8b,memit,mquake,2640,multihop,hit,post,0.0
llama3-8b,memit,mquake,248,efficacy,success,pre,0.0
llama3-8b,memit,mquake,248,efficacy,diff,pre,-0.24774936000060668
llama3-8b,memit,mquake,248,efficacy,acc,pre,0.5555555555555556
llama3-8b,memit,mquake,248,single_hop,success,pre,0.0
llama3-8b,memit,mquake,248,single_hop,diff,pre,-0.5130771561580336
llama3-8b,memit,mquake,248,single_hop,acc,pre,0.2777777777777778
llama3-8b,memit,mquake,248,multihop,hit,pre,0.0
llama3-8b,memit,mquake,248,efficacy,success,post,1.0
llama3-8b,memit,mquake,248,efficacy,diff,post,0.9923562617192624
llama3-8b,memit,mquake,248,efficacy,acc,post,1.0
llama3-8b,memit,mquake,248,single_hop,success,post,1.0
llama3-8b,memit,mquake,248,single_hop,diff,post,0.912135068724359
llama3-8b,memit,mquake,248,single_hop,acc,post,0.5
llama3-8b,memit,mquake,248,multihop,hit,post,0.3333333333333333
llama3-8b,memit,mquake,2121,efficacy,success,pre,0.0
llama3-8b,memit,mquake,2121,efficacy,diff,pre,-0.8967147485639164
llama3-8b,memit,mquake,2121,efficacy,acc,pre,0.5714285714285714
llama3-8b,memit,mquake,2121,single_hop,success,pre,0.0
llama3-8b,memit,mquake,2121,single_hop,diff,pre,-0.863439277800544
llama3-8b,memit,mquake,2121,single_hop,acc,pre,0.8666666666666667
llama3-8b,memit,mquake,2121,multihop,hit,pre,0.0
llama3-8b,memit,mquake,2121,efficacy,success,post,1.0
llama3-8b,memit,mquake,2121,efficacy,diff,post,0.9604265287689452
llama3-8b,memit,mquake,2121,efficacy,acc,post,1.0
llama3-8b,memit,mquake,2121,single_hop,success,post,1.0
llama3-8b,memit,mquake,2121,single_hop,diff,post,0.9604265287689452
llama3-8b,memit,mquake,2121,single_hop,acc,post,1.0
llama3-8b,memit,mquake,2121,multihop,hit,post,0.0
llama3-8b,memit,mquake,825,efficacy,success,pre,0.0
llama3-8b,memit,mquake,825,efficacy,diff,pre,-0.7982558410463397
llama3-8b,memit,mquake,825,efficacy,acc,pre,0.16666666666666666
llama3-8b,memit,mquake,825,single_hop,success,pre,0.0
llama3-8b,memit,mquake,825,single_hop,diff,pre,-0.9148615265718338
llama3-8b,memit,mquake,825,single_hop,acc,pre,0.16666666666666666
llama3-8b,memit,mquake,825,multihop,hit,pre,0.0
llama3-8b,memit,mquake,825,efficacy,success,post,1.0
llama3-8b,memit,mquake,825,efficacy,diff,post,0.8468183844666489
llama3-8b,memit,mquake,825,efficacy,acc,post,0.8333333333333333
llama3-8b,memit,mquake,825,single_hop,success,post,1.0
llama3-8b,memit,mquake,825,single_hop,diff,post,0.9589741408755585
llama3-8b,memit,mquake,825,single_hop,acc,post,0.8333333333333333
llama3-8b,memit,mquake,825,multihop,hit,post,0.0
llama3-8b,memit,mquake,2014,efficacy,success,pre,0.0
llama3-8b,memit,mquake,2014,efficacy,diff,pre,-0.28405728879259157
llama3-8b,memit,mquake,2014,efficacy,acc,pre,0.30952380952380953
llama3-8b,memit,mquake,2014,single_hop,success,pre,0.0
llama3-8b,memit,mquake,2014,single_hop,diff,pre,-0.31048232770598333
llama3-8b,memit,mquake,2014,single_hop,acc,pre,0.5873015873015873
llama3-8b,memit,mquake,2014,multihop,hit,pre,0.0
llama3-8b,memit,mquake,2014,efficacy,success,post,1.0
llama3-8b,memit,mquake,2014,efficacy,diff,post,0.8460306697243221
llama3-8b,memit,mquake,2014,efficacy,acc,post,1.0
llama3-8b,memit,mquake,2014,single_hop,success,post,1.0
llama3-8b,memit,mquake,2014,single_hop,diff,post,0.9093574827625467
llama3-8b,memit,mquake,2014,single_hop,acc,post,1.0
llama3-8b,memit,mquake,2014,multihop,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row657,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row657,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row657,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row657,ripple_relation_specificity,hit,post,0.5
llama3-8b,memit,ripple,ripple_popular_row839,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row839,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row839,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row839,ripple_relation_specificity,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row792,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row792,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row792,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row792,ripple_compositional_i,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row778,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_logical,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_preservation,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row778,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_logical,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_compositional_i,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row778,ripple_relation_specificity,hit,post,0.375
llama3-8b,memit,ripple,ripple_popular_row778,ripple_preservation,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row846,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row846,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row846,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row846,ripple_preservation,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row846,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row846,ripple_compositional_i,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row846,ripple_relation_specificity,hit,post,0.5
llama3-8b,memit,ripple,ripple_popular_row846,ripple_preservation,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row1742,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1742,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_random_row1742,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1742,ripple_relation_specificity,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1584,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1584,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1799,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1799,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1627,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1627,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_random_row1627,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1627,ripple_relation_specificity,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1806,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1806,ripple_relation_specificity,hit,pre,1.0
llama3-8b,memit,ripple,ripple_random_row1806,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1806,ripple_relation_specificity,hit,post,1.0
llama3-8b,memit,zsre,zsre_row18114,efficacy,success,pre,0.0
llama3-8b,memit,zsre,zsre_row18114,efficacy,diff,pre,-0.004395026300653871
llama3-8b,memit,zsre,zsre_row18114,efficacy,acc,pre,0.5
llama3-8b,memit,zsre,zsre_row18114,generalisation,success,pre,0.0
llama3-8b,memit,zsre,zsre_row18114,generalisation,diff,pre,-0.0016621961220674424
llama3-8b,memit,zsre,zsre_row18114,generalisation,acc,pre,0.5
llama3-8b,memit,zsre,zsre_row18114,specificity,success,pre,0.0
llama3-8b,memit,zsre,zsre_row18114,specificity,diff,pre,-0.007592391619766185
llama3-8b,memit,zsre,zsre_row18114,specificity,acc,pre,0.25
llama3-8b,memit,zsre,zsre_row18114,efficacy,success,post,1.0
llama3-8b,memit,zsre,zsre_row18114,efficacy,diff,post,0.9955005045714911
llama3-8b,memit,zsre,zsre_row18114,efficacy,acc,post,1.0
llama3-8b,memit,zsre,zsre_row18114,generalisation,success,post,1.0
llama3-8b,memit,zsre,zsre_row18114,generalisation,diff,post,0.9956241879280092
llama3-8b,memit,zsre,zsre_row18114,generalisation,acc,post,1.0
llama3-8b,memit,zsre,zsre_row18114,specificity,success,post,0.0
llama3-8b,memit,zsre,zsre_row18114,specificity,diff,post,-0.007723273210622451
llama3-8b,memit,zsre,zsre_row18114,specificity,acc,post,0.25
llama3-8b,memit,zsre,zsre_row10337,efficacy,success,pre,1.0
llama3-8b,memit,zsre,zsre_row10337,efficacy,diff,pre,0.007788141020765143
llama3-8b,memit,zsre,zsre_row10337,efficacy,acc,pre,0.3333333333333333
llama3-8b,memit,zsre,zsre_row10337,generalisation,success,pre,0.0
llama3-8b,memit,zsre,zsre_row10337,generalisation,diff,pre,-0.011987947567869042
